name,amount
WIDAWSKA,811
BŁASZCZUK,810
CHROMIK,810
JÓŹWICKA,810
GRABAREK,809
KIERZEK,809
ŁUBA,809
MAJCHERCZYK,809
MATYJASIK,809
MĘŻYK,809
POHL,809
SANECKA,809
SINGH,809
SZMIGIELSKA,809
TOMICZEK,809
TROCHA,809
USZYŃSKA,809
DUNAJSKA,808
FILIPCZUK,808
HETMAN,808
OLEJARCZYK,808
WOREK,808
ANTOSIEWICZ,807
KNOPIK,807
LIPNICKA,807
SKOP,807
STOLC,807
BIAŁCZAK,806
DZIUK,806
JAMKA,806
KALINA,806
KAPTUR,806
ZAMBRZYCKA,806
ZUB,806
JACHYM,805
KOSZEWSKA,805
KUCZMA,805
SIENNICKA,805
CHLUDZIŃSKA,804
CZYSZCZOŃ,804
GOŁUCH,804
RODZIK,804
SZOTA,804
WIELOCH,804
WORONIECKA,804
ZAŁĘCKA,804
ŻURAW,804
BEDNORZ,803
KOCEMBA,803
NIZIO,803
BŁACHNIO,802
CIEPLAK,802
ANTOSIAK,801
PAPIERZ,801
DRABEK,800
GNIAZDOWSKA,800
LATUSEK,800
SYGUŁA,800
ADAM,799
ŁEBEK,799
MIESZCZAK,799
DZIUBAK,798
FIREK,798
JOŃSKA,798
OPIELA,798
BURAS,797
GRZĄDZIEL,797
STEPNOWSKA,797
AKSAMIT,796
CIECHANOWICZ,796
KARGUL,796
KOZINA,796
JURECKA,795
LISIEWICZ,795
SZLĘZAK,795
SZYNAL,795
BAJEK,794
KONIECZKO,794
ŁUSZCZEK,794
BILICKA,793
JASKOT,793
TUTAJ,793
ZIENTARA,793
BIGAJ,792
GNIEWEK,792
GROCHALA,792
WINTER,792
GOSTKOWSKA,791
ŁUKASZEK,791
NIŻNIK,791
PŁOCHOCKA,791
WOJCIECHOWICZ,791
ZIEMIAŃSKA,791
CIEPIELA,790
DAMPC,790
DYRCZ,790
GLIWA,790
ŁABA,790
PAPUGA,790
PŁOSKA,790
SOŁOWIEJ,790
SZCZYRBA,790
WILGA,790
JAROSZYŃSKA,789
OKRASA,789
PAWLICA,789
RZEPKOWSKA,789
BOJAR,788
BUDNY,788
BARA,787
JACKOWIAK,787
KOŁCZ,787
MAC,787
ZWIERZ,787
ANDRYSIAK,786
IVANOVA,786
JANCZURA,786
PALUSZEK,786
SŁABOŃ,786
UJMA,786
ZYCHOWICZ,786
BORSUK,785
KAMECKA,785
ŁYSIK,785
NAKIELSKA,785
OLESZKIEWICZ,785
STANISŁAWCZYK,785
URBANIEC,785
ANTKIEWICZ,784
KIN,784
KOMARNICKA,784
OGIŃSKA,784
POCHEĆ,784
SHEVCHENKO,784
JĘDRUSIK,783
JUST,783
LASOCKA,783
RADEK,783
SŁAWEK,783
STODULSKA,783
WOŁOWSKA,783
KLUKOWSKA,782
MOLIŃSKA,782
PAZDAN,782
SKURA,782
DMITRUK,781
DYGAS,781
FUDAŁA,781
WERESZCZYŃSKA,781
BŁAWAT,780
CZERW,780
BOIKO,779
SUCHOMSKA,779
ŚWITOŃ,779
GROCHOLSKA,778
MIŚTA,778
HABER,777
JANUSZEK,777
JĘDRYSIAK,777
MAJCHROWICZ,777
MATERNA,777
NAREWSKA,777
OLSZOWY,777
SZUMOWSKA,777
WOJTYCZKA,777
PODLASKA,776
SAWKA,776
TOBOLSKA,776
DUŚ,774
KASZUBSKA,774
MICHAŁKIEWICZ,774
PLEWKA,774
RAJCHEL,774
SELIGA,774
SIENIAWSKA,774
STEFAN,774
BERNACIAK,773
CIOCH,773
GŁOWALA,773
IWANOWICZ,773
JABŁONKA,773
PSIUK,773
RABENDA,773
ZIEMSKA,773
BECZEK,772
HRYNIEWICKA,772
JÓZEFOWSKA,772
KĘSICKA,772
KOROLCZUK,772
ŁABĘCKA,772
PLEWIŃSKA,772
WOJNA,772
LEGUTKO,771
MULARSKA,771
SZAFRANEK,771
CHĄDZYŃSKA,770
DERKACZ,770
JADACH,770
JONCZYK,770
MRÓZEK,770
RĘKAWEK,770
SZCZECINA,770
TYSZKO,770
DOŁĘGOWSKA,769
DOMALEWSKA,769
KOMOSA,769
CZERNIEJEWSKA,768
DŁUŻNIEWSKA,768
PIASECZNA,768
RYBAKOWSKA,768
STRĘK,768
STRYCZEK,768
WALKOWICZ,768
BRONK,767
FORNALCZYK,767
JEZIOROWSKA,767
KORZEC,767
RĄPAŁA,767
SMYCZEK,767
SZCZUPAK,767
SZEFER,767
WILAMOWSKA,767
JEZIOREK,766
KORCZYK,766
KRZANOWSKA,766
MARKUSZEWSKA,766
POLANOWSKA,766
ROGACZEWSKA,766
CICHOWICZ,765
DERLATKA,765
DUSZAK,765
GRZESIUK,765
POZORSKA,765
KOTLARSKA,764
KUPISZ,764
KUSAK,764
LATKOWSKA,764
OSAK,764
POSTEK,764
SONDEJ,764
SZABELSKA,764
BRANICKA,763
FURMAŃCZYK,763
POPKO,763
TALAR,763
PAŁUBICKA,762
TALARCZYK,762
ZAGAJEWSKA,762
CHRUŚCIŃSKA,761
GLEŃ,761
PIKULSKA,761
SATERNUS,761
SKROBISZ,761
SZOŁTYSIK,761
BORZYSZKOWSKA,760
CHROBOK,760
PIEKUTOWSKA,760
KOMOREK,759
MATUSZKIEWICZ,759
SADECKA,759
SERWIN,759
SIATKOWSKA,759
SZAŁEK,759
WARDZIŃSKA,759
CZAPNIK,758
FALIŃSKA,758
MARTYNA,758
NAJDEK,758
PASIŃSKA,758
ŚCISŁOWSKA,758
WAŁĘGA,758
CUPIAŁ,757
DONIEC,757
DZIĘGIEL,757
KRZYKOWSKA,757
MADALIŃSKA,757
ZAPOTOCZNA,757
GLINIECKA,756
PIEPRZYK,756
DYJAK,755
KIRAGA,755
OCHMAŃSKA,755
KRZESZEWSKA,754
MALARZ,754
MIERZYŃSKA,754
RYCZKOWSKA,754
SEROKA,754
FELIKS,753
LASAK,753
ŁAKOMIEC,753
MIKOŚ,753
PRUŚ,753
STASIOWSKA,753
ZAWIŁA,753
BRACH,752
KADŁUBOWSKA,752
MACZUGA,752
MODLIŃSKA,752
STRZĘPEK,752
MACURA,751
NASKRĘT,751
NATKANIEC,751
SIEROCKA,751
KOLBUSZ,750
KUPIŃSKA,750
ŁOZA,750
MACHNICKA,750
MIKLAS,750
MIKLASZEWSKA,750
OSIKA,750
PODYMA,750
POROWSKA,750
PRZEWOŹNIK,750
RĄCZKOWSKA,750
ROSOŁOWSKA,750
BYLICA,749
DRZYZGA,749
GRUNWALD,749
KAŁUZIŃSKA,749
KORYCIŃSKA,749
ŁUKASZYK,749
OSTOJSKA,749
OWCZARZ,749
PAZIEWSKA,749
STEFANEK,749
SUTKOWSKA,749
ULANOWSKA,749
CEGLARSKA,748
DRĄŻKIEWICZ,748
DULSKA,748
DZIERŻANOWSKA,748
KAWAŁEK,748
LORENZ,748
TARASZKIEWICZ,748
HRYCIUK,747
KORDAS,747
LENDZION,747
SAJ,747
TYLKA,747
BARTOSIŃSKA,746
BŁACHOWICZ,746
GALEWSKA,746
ŁYCZKO,746
SOBKOWICZ,746
WODNICKA,746
BĄBA,745
POŁCZYŃSKA,745
PRUSZKOWSKA,745
RĘBACZ,745
GOLIS,744
GRZENKOWICZ,744
KUŹMICKA,744
CELEJ,743
GĘBICKA,743
HOŁOWNIA,743
SOPEL,743
TARASEWICZ,743
WITAK,743
WOJTYNIAK,743
BIGUS,742
BRONISZ,742
FERENS,742
KRÓLICKA,742
PAWEŁCZAK,742
REWERS,742
BAJERSKA,741
KOLANOWSKA,741
MIANOWSKA,741
RADKIEWICZ,741
SAWICZ,741
CZERNEK,740
JAGUŚ,740
KIM,740
SUCHARSKA,740
HERBUT,739
KACPROWICZ,739
NAPIERAJ,739
POLACZEK,739
SEROCZYŃSKA,739
MAŁYSZKO,738
MATOGA,738
MISZTELA,738
ROSŁANIEC,738
SZYMALA,738
TOPOROWSKA,738
WACŁAWSKA,738
CZYŻAK,737
KIEŁBOWICZ,737
KULEJ,737
ZYBAŁA,737
CHUDEK,736
FIEDOR,736
JORDAN,736
MATUSZ,736
OBUCHOWSKA,736
PODGÓRNA,736
SAPIŃSKA,736
STASZCZAK,736
ABRAMOWSKA,735
BOSEK,735
TRYBA,735
ZDYBEL,735
BEDNARCZUK,734
BOGUS,734
KASZEWSKA,734
KUSA,734
OWSIANKA,734
SIERZPUTOWSKA,734
SITNIK,734
SZYBIAK,734
WOJTYNA,734
ZALAS,734
ARNDT,733
BAJKOWSKA,733
KRUSZYNA,733
SIEMBIDA,733
STAROWICZ,733
WANTUCH,733
BUŁAT,732
SKROBEK,732
JASKÓŁKA,731
KULPIŃSKA,731
NOWORYTA,731
SZAFARCZYK,731
BULA,730
GRZEŚKIEWICZ,730
KONOPIŃSKA,730
ŁASZKIEWICZ,730
SZYMASZEK,730
CAŁA,729
FUDALA,729
KIESZKOWSKA,729
KILIŃSKA,729
PĘDZICH,729
PLOCH,729
RUTKIEWICZ,729
TYRKA,729
ZIARKOWSKA,729
BIELAWA,728
BONISŁAWSKA,728
CHROSTEK,728
GAJOWNICZEK,728
GROCHOCKA,728
PRUCNAL,728
TOMASIEWICZ,728
JEŻAK,727
LASECKA,727
SMOLIK,727
CZERNY,726
DAWIDZIUK,726
KNITTER,726
LALIK,726
LIZOŃ,726
MILEWICZ,726
OLKIEWICZ,726
PAWIŃSKA,726
SIWICKA,726
SYKUŁA,726
SZCZĘSNY,726
WICIK,726
WIEJAK,726
BAŁUT,725
CHWIAŁKOWSKA,725
GMEREK,725
KOPCIŃSKA,725
KUBISIAK,725
MŁODZIANOWSKA,725
PONIKOWSKA,725
SOĆKO,725
STRASZEWSKA,725
TRUCHAN,725
ZADROGA,725
DEMIANIUK,724
MAJCZAK,724
ŚLEDZIEWSKA,724
GROCHULSKA,723
KOŚCIAŃSKA,723
MARIAŃSKA,723
OŁDAKOWSKA,723
PIASTA,723
BRZĘCZEK,722
GLAPA,722
KAJDA,722
KOSIERADZKA,722
KUCZ,722
KWAS,722
REDA,722
RELIGA,722
RÓJ,722
TRZNADEL,722
ZYGADŁO,722
BABIAK,721
BŁĘDOWSKA,721
CIĘŻKA,721
EKIERT,721
HOJKA,721
OPOKA,721
PAPAJ,721
RADZKA,721
SUPIŃSKA,721
TRYBUŁA,721
WĄŻ,721
WYCHOWANIEC,721
BALON,720
KAMIONKA,720
KOWALEWICZ,720
KUŚMIREK,720
MALESZEWSKA,720
MIARKA,720
POPCZYK,720
POPRAWSKA,720
SUMARA,720
SUSZYŃSKA,720
ŻMUDZIŃSKA,720
BIELAS,719
GUZIŃSKA,719
KRYGER,719
MOLIK,719
PAWLAS,719
PRZYDATEK,719
ŚCIGAŁA,719
ŚWIĄTCZAK,719
DENIS,718
POPIS,718
SITAREK,718
WAWRZYŃSKA,718
ŁEPKOWSKA,717
OLECHNOWICZ,717
ZGODA,717
BUKOWIEC,716
CIEŚLUK,716
FRĄCZAK,716
GRAF,716
IGIELSKA,716
KARBOWNICZEK,716
ŚWIEBODA,716
KACA,715
SANOCKA,715
KĘSY,714
KRZESZOWSKA,714
MAIK,714
NAUMOWICZ,714
OLCHAWA,714
PODSTAWKA,714
SMULSKA,714
SMYKOWSKA,714
DOBRZENIECKA,713
GARBARCZYK,713
MACIĄŻEK,713
STEFANIK,713
STRÓZIK,713
WALCZEWSKA,713
CZERWIK,712
KUCZA,712
KUŹMICZ,712
LINEK,712
MOLĘDA,712
MUNIAK,712
PASOŃ,712
PAŹ,712
POLEK,712
POLOWCZYK,712
DOBIES,711
FILIPSKA,711
HILDEBRANDT,711
ROMANIK,711
RUCHAŁA,711
ŻELICHOWSKA,711
GZIK,710
KUS,710
MISIEK,710
MIZIOŁEK,710
PALMOWSKA,710
SŁOMCZYŃSKA,710
TWORKOWSKA,710
WYDRZYŃSKA,710
BERG,709
DANILEWICZ,709
KOMOR,709
KRYSZAK,709
PIORUN,709
PONICHTERA,709
SKORUPIŃSKA,709
SZLAGA,709
SZOZDA,709
WOJTECKA,709
KIELISZEK,708
KMIOTEK,708
LEŚKIEWICZ,708
ŁOBODZIŃSKA,708
SZPONAR,708
WAWROWSKA,708
JARZYNKA,707
LEŚNIEWICZ,707
ŁEMPICKA,707
MIAZEK,707
SEREMAK,707
ZAŁOGA,707
PŁOSKONKA,706
ZIMNOCH,706
GALIK,705
KUBASIK,705
PYRKA,705
SĘDŁAK,705
TOPCZEWSKA,705
CIEŚLICKA,704
KOCHANOWICZ,704
KRZEMPEK,704
STASZEK,704
SZUMIŃSKA,704
TUSIŃSKA,704
DYDUCH,703
GUMOWSKA,703
JAGUSIAK,703
KALISZUK,703
KORECKA,703
PIECZYKOLAN,703
ZIMOŃ,703
CZUB,702
JASZEWSKA,702
KAŁUSKA,702
KAMROWSKA,702
KWOKA,702
ŁUBIŃSKA,702
PIASEK,702
STRACH,702
TARASEK,702
BIDZIŃSKA,701
BRYCHCY,701
GONTAREK,701
ORKISZ,701
SHEVCHUK,701
WANDZEL,701
BETLEJ,700
BIELAŃSKA,700
BUGAŁA,700
CIUPEK,700
DYBEK,700
JURAK,700
KOHUT,700
MIKOSZ,700
WILUSZ,700
BRYŁKA,699
JARUGA,699
KOSTRUBIEC,699
LEŚNA,699
MARCHEL,699
STATKIEWICZ,699
BORCZYK,698
BRYCH,698
NAJDER,698
BARTOŃ,697
BEKIER,697
KONCEWICZ,697
KOŚLA,697
MEJER,697
PIECZARA,697
SOKAL,697
SUWALSKA,697
TYMOSZUK,697
WOJNAROWICZ,697
ARENT,696
DYMIŃSKA,696
GLUZA,696
SŁODKOWSKA,696
SOPATA,696
ZMUDA,696
DROŻDŻYŃSKA,695
GAWĘCKA,695
GRYGORUK,695
KOVAL,695
SZAJNA,695
ZIOBROWSKA,695
GÓRCZAK,694
IWASZKO,694
SKIERSKA,694
SZUSZKIEWICZ,694
TCHÓRZ,694
DRELICH,693
FIL,693
JĘDRYCHOWSKA,693
KAROLCZYK,693
TEODORCZYK,693
KOBA,692
KRAŚNICKA,692
MAGNUSZEWSKA,692
RUTYNA,692
SŁAWSKA,692
TARAS,692
WAWRZAK,692
ZACHARIASZ,692
BOCHNAK,691
CHACIŃSKA,691
IWASZKIEWICZ,691
KŁOPOTOWSKA,691
PIETRASZ,691
HENDZEL,690
HERMANN,690
ROSZYK,690
SKARBEK,690
SUS,690
BARTOSZUK,689
BORÓWKA,689
BOŻYK,689
IGNASZAK,689
IWANIAK,689
JARCZYŃSKA,689
KORNATOWSKA,689
NITECKA,689
SIWIAK,689
STEMPIEŃ,689
SZTORC,689
WIDZ,689
BRULIŃSKA,688
DOMINICZAK,688
GOGOLEWSKA,688
JOKIEL,688
KMAK,688
KUBOWICZ,688
LUBERDA,688
SKRZEK,688
SKULSKA,688
SŁOMIAN,688
CHLEBEK,687
DWORZYŃSKA,687
KOSTUCH,687
KUŹNIEWSKA,687
LIPCZYŃSKA,687
PAWLICZEK,687
WRZOS,687
KORSAK,686
SKWARCZYŃSKA,686
STOCH,686
SZYMCZUK,686
ŚWIERKOWSKA,686
WŁOSEK,686
CHODAKOWSKA,685
CHOMICKA,685
GOCH,685
PACAK,685
RYŁKO,685
STALA,685
ANISZEWSKA,684
KAŁA,684
KASPERKIEWICZ,684
KORNAS,684
KROGULEC,684
MOŃKA,684
PAPROTA,684
SOSZKA,684
SZOLC,684
ŚLEZIAK,684
BIŃCZYK,683
ELIASZ,683
HAJDUGA,683
KUSIŃSKA,683
NIERADKA,683
PERZYNA,683
WALECKA,683
WITOS,683
AUGUŚCIK,682
JAKÓBCZAK,682
MACIEJCZAK,682
MIGDALSKA,682
SĘDZIAK,682
SIMON,682
SZYMICZEK,682
TOMKOWIAK,682
FREJ,681
JĘDRZEJEK,681
KOŚKA,681
ŁYŻWA,681
MAKARA,681
WAGA,681
DULIŃSKA,680
MACHNIO,680
MOĆKO,680
PASIECZNA,680
PODLEŚNA,680
RUDY,680
RYCHEL,680
SZADY,680
SZCZESNA,680
WORONOWICZ,680
GASIŃSKA,679
GROT,679
HANDZEL,679
KORNILUK,679
PRZYBYCIEŃ,679
SIERACKA,679
WIŃSKA,679
FABIAŃSKA,678
JANIGA,678
KAZIMIERCZUK,678
MAINKA,678
NIEDBALSKA,678
NIEPSUJ,678
PASIUT,678
PISKOREK,678
TYLKOWSKA,678
WĘGLEWSKA,678
BAKUN,677
CZEKAŃSKA,677
KAPUŚNIAK,677
KOBOS,677
MARTIN,677
MITKA,677
MOCZYDŁOWSKA,677
PIETRYGA,677
WOJTASIAK,677
DANIELCZYK,676
KORNECKA,676
KUDLIŃSKA,676
LISIŃSKA,676
ŁOWICKA,676
MAROŃ,676
PANFIL,676
BRATKOWSKA,675
DZIDA,675
GĄSIEWSKA,675
KOZANECKA,675
ŁUC,675
MATELSKA,675
NIZIŃSKA,675
SUJKA,675
SZURGOT,675
ŚWIST,675
BULIK,674
JERECZEK,674
LESZKO,674
NICZYPORUK,674
SPŁAWSKA,674
ZAORSKA,674
CUDAK,673
JACAK,673
KOJDER,673
KRZYWDZIŃSKA,673
MAKUŁA,673
OSMAŃSKA,673
PERZYŃSKA,673
RDZANEK,673
ŚWITEK,673
WINIAREK,673
ADLER,672
ARCHACKA,672
GROŃ,672
GRYGIER,672
JOACHIMIAK,672
KALUS,672
POTĘPA,672
WALUS,672
ZŁOTKOWSKA,672
DAŁEK,671
GŁUSZAK,671
GROMALA,671
MOŻEJKO,671
FLUDER,670
FRANEK,670
KROLL,670
ŁAPKA,670
MAJCHEREK,670
OLEWIŃSKA,670
RYMARZ,670
WITA,670
WOJTAN,670
BANIAK,669
KOTWICKA,669
LICHOŃ,669
SZAŁAŃSKA,669
SZPILA,669
TRZEŚNIEWSKA,669
GODYŃ,668
POWIERŻA,668
CIECHOMSKA,667
KORBEL,667
LOCH,667
ŁOPACIŃSKA,667
BOROWCZAK,666
CEGŁOWSKA,666
GRADZIK,666
HAŁASA,666
LIGAS,666
OKUNIEWSKA,666
ROSZCZYK,666
SMOLEŃSKA,666
SULIŃSKA,666
BONDYRA,665
GODULA,665
LESIUK,665
MIROCHA,665
NOGALSKA,665
BUTRYN,664
CIESZKOWSKA,664
GDANIEC,664
KACAŁA,664
SEREK,664
WACHNIK,664
FEDEROWICZ,663
KRZOS,663
OCHAŁ,663
RAMOTOWSKA,663
SIEŃKOWSKA,663
ZAWIEJA,663
ZEMAN,663
ANTOŃCZYK,662
BONDAR,662
BRONIKOWSKA,662
CUPER,662
CZYŻYK,662
DESKA,662
LUDWICKA,662
ROMAŃCZYK,662
SMOLARZ,662
SZKLARCZYK,662
WOŁOWICZ,662
ŁACIAK,661
MANIECKA,661
MICHALEWSKA,661
MODRZYŃSKA,661
NOWACZEK,661
BIELEWICZ,660
BUJOK,660
GOŁUŃSKA,660
PERKA,660
STANICKA,660
SZARMACH,660
DOBIJA,659
DOMACHOWSKA,659
PARA,659
PIELAK,659
TROCKA,659
ZDUNIAK,659
FILAR,658
HINCA,658
JAKIMOWICZ,658
KUNIKOWSKA,658
OSADNIK,658
PALIGA,658
WITAS,658
CHĘĆ,657
CISZAK,657
KAWAŁKO,657
KAWULA,657
MARCOL,657
RODZEŃ,657
RYCHERT,657
CHRZĄSTEK,656
GAŃKO,656
LATOSIŃSKA,656
MIELCARZ,656
PALUS,656
ROLNIK,656
BAŁAZY,655
DŁUGOKĘCKA,655
KANTORSKA,655
KOPYCIŃSKA,655
KRZYSIEK,655
MOCH,655
OPOLSKA,655
PAJEWSKA,655
POLEWSKA,655
PUCEK,655
GRZECHOWIAK,654
HIBNER,654
MATCZUK,654
PACUŁA,654
PTASZNIK,654
ZADWORNA,654
ŻELECHOWSKA,654
CHARKIEWICZ,653
JARMOŁOWICZ,653
OŻAROWSKA,653
PURZYCKA,653
ŚLĘCZKA,653
TLAŁKA,653
WŁODAREK,653
BINKIEWICZ,652
CHEŁMINIAK,652
GAD,652
JAKUBASZEK,652
KAWALA,652
LAMPARSKA,652
MATUSZYK,652
RYKACZEWSKA,652
STERNAL,652
SZENDZIELORZ,652
CHMURZYŃSKA,651
GOLUCH,651
KWAK,651
PAJDA,651
STRUK,651
WIKA,651
JAMROŻY,650
KOPANIA,650
MATWIEJCZUK,650
MUCHOWSKA,650
POŻOGA,650
SAMBOR,650
WĘGIEL,650
KAŹMIERCZYK,649
KOVALENKO,649
LINDNER,649
SZLĘK,649
ZACZYK,649
KONSEK,648
MARCINIUK,648
WEŁNA,648
BIEGAJ,647
JANKOWICZ,647
KOJ,647
PYCH,647
TOPA,647
ZBLEWSKA,647
BRZOSKA,646
MICHNIAK,646
NIWIŃSKA,646
OWSIAK,646
ZĘBALA,646
FIGARSKA,645
FUKS,645
GORZKIEWICZ,645
GRĄDZIEL,645
KABZIŃSKA,645
KIJANKA,645
KLIMOWSKA,645
MARCIŃCZYK,645
PACZUSKA,645
RYKAŁA,645
SIELICKA,645
GAWENDA,644
ŁUBKOWSKA,644
MADERA,644
MIĘTUS,644
MUC,644
WASIŃSKA,644
ZIEMNIAK,644
ZUBA,644
BALCEROWSKA,643
BIELEŃ,643
GABRIEL,643
KARWOT,643
KAZNOWSKA,643
KORNELUK,643
KRAJ,643
MAJERCZYK,643
SIEMIANOWSKA,643
SOSIN,643
WOŁCZYK,643
JANASZEK,642
KOŁOSOWSKA,642
KOTALA,642
OPIOŁA,642
STELMASZYK,642
SYLWESTRZAK,642
WALASIK,642
AFTYKA,641
CZOGAŁA,641
KRZEWSKA,641
LASZUK,641
SKIBNIEWSKA,641
SMOK,641
ŚWIĘTOŃ,641
AMBROŻY,640
BANDURSKA,640
KLIMCZUK,640
ŁYSEK,640
MAJDAK,640
MASZTALERZ,640
ONISZCZUK,640
RDUCH,640
SACHARCZUK,640
SOBIESIAK,640
STRAMA,640
STRZAŁA,640
WYSZOMIERSKA,640
CIUPIŃSKA,639
DYMKOWSKA,639
JAKIMIUK,639
KUZIOŁA,639
LEJMAN,639
OLECHNO,639
POCHOPIEŃ,639
JANISZ,638
KAŁKA,638
KIELAN,638
KOZIEJ,638
PRZYCHODZEŃ,638
SZARZYŃSKA,638
WIT,638
BARYLSKA,637
DRWAL,637
IRZYK,637
KĄKOLEWSKA,637
KOCHMAN,637
LABUS,637
MYSZK,637
ORCZYKOWSKA,637
PIÓREK,637
SZYMANOWICZ,637
ANUSZKIEWICZ,636
BRAŃKA,636
CHAMERA,636
CHEŁMIŃSKA,636
ĆWIERTNIA,636
FLISIKOWSKA,636
HYJEK,636
LEWANDOWICZ,636
MACHALSKA,636
MANOWSKA,636
MINDA,636
NIKLAS,636
SIDORUK,636
SZUREK,636
SZYMULA,636
UCHMAN,636
UZNAŃSKA,636
BEREŚ,635
FURGAŁA,635
GRZEGORSKA,635
JÓZWIAK,635
LANGA,635
LICZNERSKA,635
ŁAWECKA,635
WANIEK,635
BOLESTA,634
BRUSKA,634
DOBROSIELSKA,634
KOZAKOWSKA,634
MITRĘGA,634
REJNIAK,634
ZIEMBICKA,634
FRAŃCZAK,633
GRYKO,633
KLUCZEK,633
LATAWIEC,633
OGRODOWSKA,633
STANIASZEK,633
WŁODARZ,633
WYROBEK,633
WYROSTEK,633
DZIURZYŃSKA,632
LEŚKO,632
PRÓCHNIAK,632
THIEL,632
ZACHWIEJA,632
BŁAUT,631
BOCHEN,631
BUŁAWA,631
CAŁUS,631
GRZYMKOWSKA,631
JURCZUK,631
ROGOWICZ,631
RZĄDKOWSKA,631
SOKÓLSKA,631
STOBIECKA,631
UCIŃSKA,631
WIECHEĆ,631
GOJ,630
HAŁAT,630
HOŁUBOWICZ,630
MATEUSIAK,630
OLEKSIUK,630
WALENDZIK,630
BAKALARSKA,629
HEJDUK,629
KIEDROWICZ,629
OZDOBA,629
POCZĄTEK,629
PRABUCKA,629
SMĘTEK,629
SOŃTA,629
SZCZODROWSKA,629
ZUBEL,629
DZIEDZINA,628
FAŁEK,628
FLORKIEWICZ,628
HORNIK,628
KIJAS,628
KRASICKA,628
MAKARSKA,628
MASIAK,628
MYSŁEK,628
OLEKSIEWICZ,628
PRZEWŁOCKA,628
RATKOWSKA,628
RZUCIDŁO,628
WITKIEWICZ,628
BURCZYŃSKA,627
CIARKOWSKA,627
DRYWA,627
EWERTOWSKA,627
FIGAS,627
GONTARCZYK,627
GRALEWSKA,627
JURGIELEWICZ,627
LENIK,627
NOWOK,627
SEKULSKA,627
ŚMIESZEK,627
DĘBKOWSKA,626
DZIADKOWIEC,626
FAJFER,626
GOSŁAWSKA,626
GRZECH,626
WIDUCH,626
WIELEBA,626
CENTKOWSKA,625
PILICHOWSKA,625
DEPCZYŃSKA,624
DREWNOWSKA,624
KAFEL,624
POSŁUSZNA,624
CEGLARZ,623
DOLATOWSKA,623
DURSKA,623
GOLON,623
KLUCZEWSKA,623
KUCZAJ,623
MARTYKA,623
PODSIADŁY,623
STOJAK,623
STRUSKA,623
WANG,623
KAJZER,622
LESZEK,622
OSTAPOWICZ,622
PRÓCHNICKA,622
SAJA,622
SERWA,622
SZCZECHOWICZ,622
SZELA,622
ŚMIETANKA,622
BAJON,621
BERNATOWICZ,621
BZOWSKA,621
HABA,621
MACHOŃ,621
MIĘTKIEWICZ,621
OLAK,621
SYCZ,621
SZELEST,621
SZWAJA,621
BEREDA,620
GALICA,620
KANCLERZ,620
KASTELIK,620
KUSEK,620
ZASTAWNA,620
JARCZYK,619
KOŁACKA,619
KUKOWSKA,619
MIARA,619
PAZIO,619
PRZERWA,619
SOKULSKA,619
DRĄŻKOWSKA,618
DZIDO,618
KUZIA,618
LESZCZYK,618
LITWA,618
NOWARA,618
RUPIŃSKA,618
BAZYDŁO,617
CHODKIEWICZ,617
CHUDZICKA,617
GOLDA,617
HADRYŚ,617
PACHOLEC,617
FRANCUZ,616
GOSPODARCZYK,616
KISIELEWICZ,616
KUMOREK,616
NYGA,616
POLCYN,616
RADŁOWSKA,616
CHWAŁA,615
HAJDA,615
KORTAS,615
MOTYLEWSKA,615
STOSIK,615
SYCH,615
SZKODA,615
WATRAS,615
WRĘCZYCKA,615
ANTAS,614
BUCZKO,614
GAPSKA,614
GOŚCIŃSKA,614
IWAŃCZUK,614
KONOPA,614
NALEPKA,614
NIKODEM,614
OLSZYŃSKA,614
OŚLIZŁO,614
PARZYSZEK,614
PAŚNIK,614
STRZYŻ,614
TERESZKIEWICZ,614
ZAGRODZKA,614
CHACHUŁA,613
GAWORSKA,613
ORLICKA,613
PAKOSZ,613
SZKOP,613
TOMASZCZYK,613
BROCKA,612
CABAŁA,612
DORSZ,612
KAŁUŻYŃSKA,612
MAŁOTA,612
PESTA,612
PODOBIŃSKA,612
ROHDE,612
SKWIERAWSKA,612
STOŻEK,612
SZYMANIK,612
ŚWIATŁOWSKA,612
ŚWIECA,612
TALAŚKA,612
BOLEWSKA,611
BUCHOLC,611
POTONIEC,611
PÓŁCHŁOPEK,611
PUZDROWSKA,611
RUSZEL,611
SAMUL,611
STRYCHALSKA,611
WIJATA,611
CIBA,610
FABIŚ,610
GNAT,610
JĘDRUCH,610
MŁYŃCZAK,610
ROMANIAK,610
BITNER,609
BYSTRZYCKA,609
GORYL,609
NEUMAN,609
PASŁAWSKA,609
PINKOWSKA,609
STOŁOWSKA,609
URYGA,609
WACŁAWCZYK,609
KUCZEWSKA,608
KUSYK,608
MADAJ,608
SROGA,608
ZIEMKIEWICZ,608
CIERPIAŁ,607
KOZIATEK,607
MACIOCHA,607
OSMÓLSKA,607
PARKITNA,607
SMUGA,607
TEPER,607
WDOWCZYK,607
WOLAN,607
ABRAMEK,606
BARANIECKA,606
BUCHWALD,606
BUGLA,606
GNATOWSKA,606
GORAL,606
GROŃSKA,606
KRYSIK,606
KUNC,606
OCHNIO,606
PYTLARZ,606
RYCERZ,606
SIEKIERA,606
STYPUŁA,606
TWORZYDŁO,606
WIATRAK,606
CHRUŚCICKA,605
GONET,605
